customer,order_id,total_cobrado,timestamp_created,depto,estado,dto,cantidad,cart_id,pounds,descuento_abs,porcentaje_descuento
9c471769bzs,a55caa0msjuv,1415.76,2013-08-29 18:13:17,Central,mail,0.0,2,17615246AA,5.53,0.0,0.0
569da54bbzs,cae18c6msjuv,1174.7,2013-08-29 18:13:41,Central,mail,-168.0,2,14880416AA,9.8,168.0,14.0
5f31d637bzs,73a9e80msjuv,1534.08,2013-08-29 18:13:45,Central,canceled,-168.0,2,20146041AA,11.55,168.0,11.0
97026203bzs,84f1b1cmsjuv,459.85,2013-08-29 18:13:46,Central,mail,0.0,1,19185570AA,4.053,0.0,0.0
80f529f9bzs,3ec7ec3msjuv,4126.41,2013-08-29 18:13:59,Central,canceled,0.0,1,20312745AA,4.48,0.0,0.0
40e375fbbzs,7933db8msjuv,6342.53,2013-08-29 18:14:10,Central,canceled,-168.0,1,20145613AA,4.9,168.0,3.0
16b1cc47bzs,d4a0625msjuv,5202.0,2013-08-29 18:15:34,Central,delivered,0.0,2,19975460AA,11.13,0.0,0.0
c9e643e2bzs,b34e149msjuv,1920.15,2013-08-29 18:15:40,Central,mail,0.0,2,20318166AA,10.962,0.0,0.0
fbd08263bzs,d7a3e66msjuv,458.66,2013-08-29 18:16:21,Central,mail,0.0,1,20305275AA,2.275,0.0,0.0
71e5f903bzs,fbd7c60msjuv,1891.93,2013-08-29 18:16:52,Central,delivered,0.0,1,17197117AA,3.955,0.0,0.0
89e33838bzs,715ed93msjuv,1058.59,2013-08-29 18:17:19,Central,mail,-168.0,1,15120799AA,4.9,168.0,16.0
1cb2a2ebbzs,7e93b5cmsjuv,1159.06,2013-08-29 18:19:15,Central,mail,0.0,1,20318421AA,5.18,0.0,0.0
09e75137bzs,14310afmsjuv,656.71,2013-08-29 18:19:33,Alto Parana,delivered,-59.4,1,20318291AA,2.975,59.4,9.0
3ac962e8bzs,b4c9880msjuv,892.16,2013-08-29 18:21:25,Central,mail,0.0,1,20027137AA,3.5,0.0,0.0
bc913800bzs,81573ecmsjuv,958.63,2013-08-29 18:23:09,Alto Parana,delivered,0.0,1,18583070AA,9.1,0.0,0.0
d935ce41bzs,64d3811msjuv,383.86,2013-08-29 18:23:54,Central,canceled,0.0,1,20203832AA,2.275,0.0,0.0
5ddbf826bzs,f910b6bmsjuv,737.12,2013-08-29 18:25:36,Central,mail,0.0,1,13910228AA,6.65,0.0,0.0
bd5c39c3bzs,5bc4be8msjuv,482.46,2013-08-29 18:25:57,Central,mail,-168.0,1,20178792AA,2.275,168.0,35.0
1bcb402bbzs,dda6623msjuv,4030.36,2013-08-29 18:25:58,Central,delivered,0.0,1,19983460AA,3.955,0.0,0.0
272bf5b1bzs,464532dmsjuv,3296.64,2013-08-29 18:26:59,Central,canceled,0.0,1,20156140AA,4.879,0.0,0.0
b22e3168bzs,85030dfmsjuv,402.56,2013-08-29 18:27:42,Central,mail,0.0,1,20318294AA,2.275,0.0,0.0
e5f4ca9abzs,bf31451msjuv,367.03,2013-08-29 18:30:11,Central,mail,-168.0,1,11956108AA,4.9,168.0,46.0
4348386cbzs,06c29dfmsjuv,2183.14,2013-08-29 18:31:36,Central,mail,-168.0,1,18777459AA,4.9,168.0,8.0
f2654a7bbzs,b0217ccmsjuv,662.15,2013-08-29 18:32:56,Central,canceled,0.0,1,20315222AA,2.275,0.0,0.0
e8aae497bzs,e87e211msjuv,1936.98,2013-08-29 18:33:14,Central,mail,-168.0,1,20318899AA,4.9,168.0,9.0
4abd8585bzs,f4b1923msjuv,591.26,2013-08-29 18:34:54,Central,mail,-168.0,1,20318999AA,4.9,168.0,28.0
4530bc24bzs,bb94f56msjuv,875.33,2013-08-29 18:39:51,Alto Parana,delivered,0.0,1,19754383AA,2.975,0.0,0.0
d275fb26bzs,ef46a18msjuv,1691.16,2013-08-29 18:41:56,Central,delivered,-168.0,2,19880376AA,9.8,168.0,10.0
c8067577bzs,a711b90msjuv,663.34,2013-08-29 18:42:26,Alto Parana,delivered,0.0,1,14827575AA,2.975,0.0,0.0
5c63b948bzs,09f3c5fmsjuv,2203.37,2013-08-29 18:42:45,Central,canceled,0.0,2,20233180AA,10.864,0.0,0.0
77c295e5bzs,baf1321msjuv,754.29,2013-08-29 18:45:24,Alto Parana,delivered,-45.0,1,19931509AA,2.975,45.0,6.0
31c38e2bbzs,9a5f4camsjuv,1561.96,2013-08-29 18:47:26,Central,mail,-168.0,1,3390611AA,4.9,168.0,11.0
668449a3bzs,a91e90cmsjuv,2718.47,2013-08-29 18:47:32,Central,delivered,0.0,2,20067642AA,8.925,0.0,0.0
48c3ff65bzs,e6c3261msjuv,11565.27,2013-08-29 18:47:54,Central,canceled,0.0,1,20319044AA,111.594,0.0,0.0
5c63b948bzs,939de3fmsjuv,3102.67,2013-08-29 18:48:30,Central,label_error,0.0,2,20319304AA,10.864,0.0,0.0
4530bc24bzs,099e3a5msjuv,4725.49,2013-08-29 18:48:36,Alto Parana,delivered,0.0,2,20319237AA,27.979,0.0,0.0
44d5b6c5bzs,6108335msjuv,1588.48,2013-08-29 18:49:06,Central,mail,0.0,1,10949506AA,8.211,0.0,0.0
0824d236bzs,a68b89amsjuv,1119.11,2013-08-29 18:50:33,Central,mail,0.0,2,9348843AA,6.37,0.0,0.0
19629a8dbzs,5f19120msjuv,1515.89,2013-08-29 18:51:18,Central,mail,-168.0,2,20319171AA,10.08,168.0,11.0
3aff3e5ebzs,8b8f020msjuv,467.5,2013-08-29 18:51:26,Alto Parana,warehouse,-35.88,1,20272551AA,2.975,35.88,8.0
e11d9fd9bzs,7925dc8msjuv,447.27,2013-08-29 18:51:53,Central,mail,-168.0,1,9440255AA,4.9,168.0,38.0
e5982233bzs,ad9998cmsjuv,6832.64,2013-08-29 18:52:15,Central,delivered,0.0,1,19232900AA,13.573,0.0,0.0
29664d2bbzs,6687d1bmsjuv,1289.45,2013-08-29 18:52:24,Central,mail,-120.0,1,20319256AA,4.27,120.0,9.0
7437b5abbzs,3038348msjuv,1298.29,2013-08-29 18:54:19,Central,mail,0.0,2,20319086AA,9.555,0.0,0.0
573f854fbzs,df09a7amsjuv,2384.08,2013-08-29 18:58:50,Central,mail,-168.0,1,19437071AA,4.27,168.0,7.0
d56cd9c3bzs,cebb161msjuv,915.11,2013-08-29 19:00:03,Central,canceled,0.0,1,20250663AA,8.211,0.0,0.0
5efc3d41bzs,04ef2f2msjuv,1649.68,2013-08-29 19:02:35,Central,canceled,-168.0,1,20136559AA,4.9,168.0,10.0
3f468c8fbzs,c8abe3bmsjuv,26555.87,2013-08-29 19:02:37,Central,delivered,0.0,1,20319305AA,13.419,0.0,0.0
2a479162bzs,3dec098msjuv,552.16,2013-08-29 19:02:49,Central,mail,0.0,1,20226575AA,2.275,0.0,0.0
8fc925d7bzs,e7f872cmsjuv,621.35,2013-08-29 19:04:12,Central,delivered,-120.0,1,20054139AA,2.842,120.0,19.0
afb2a5eabzs,c7b358dmsjuv,3612.84,2013-08-29 19:06:48,Alto Parana,delivered,0.0,2,19776284AA,6.216,0.0,0.0
8caa399fbzs,581267amsjuv,609.96,2013-08-29 19:06:58,Central,mail,-168.0,1,11632025AA,4.9,168.0,28.0
00b033c1bzs,bccf68bmsjuv,474.47,2013-08-29 19:06:59,Alto Parana,canceled,-240.0,1,18407171AA,4.011,240.0,51.0
e74276e6bzs,8ca6e83msjuv,1749.98,2013-08-29 19:07:08,Central,mail,-168.0,1,8774111AA,4.9,168.0,10.0
78a56e01bzs,ed57ee4msjuv,657.73,2013-08-29 19:09:49,Alto Parana,delivered,0.0,1,16737120AA,3.465,0.0,0.0
24e4c96fbzs,46c3a80msjuv,1289.79,2013-08-29 19:09:59,Central,mail,-168.0,2,16970818AA,10.815,168.0,13.0
5efc3d41bzs,1cfdbeemsjuv,4954.82,2013-08-29 19:10:05,Central,delivered,-120.0,1,8842488AA,2.632,120.0,2.0
fcc8dbb4bzs,1c68b0amsjuv,1037.17,2013-08-29 19:10:11,Central,mail,0.0,2,19645468AA,11.158,0.0,0.0
bdbf1adbbzs,7078e81msjuv,628.66,2013-08-29 19:10:30,Central,mail,-168.0,1,19475648AA,4.9,168.0,27.0
e74276e6bzs,7706c49msjuv,1418.31,2013-08-29 19:11:26,Central,mail,0.0,1,15438826AA,5.481,0.0,0.0
333ae6d0bzs,39dfb74msjuv,587.18,2013-08-29 19:12:05,Alto Parana,delivered,0.0,1,19070232AA,5.103,0.0,0.0
3ab1c2a5bzs,c26e78amsjuv,496.23,2013-08-29 19:12:08,Central,label_error,0.0,1,18931511AA,2.275,0.0,0.0
00b033c1bzs,6711b43msjuv,474.47,2013-08-29 19:14:35,Alto Parana,delivered,-240.0,1,20319876AA,4.011,240.0,51.0
39efbc86bzs,c0031ffmsjuv,652.46,2013-08-29 19:15:15,Central,mail,0.0,1,12564497AA,3.955,0.0,0.0
2a528096bzs,2c4706cmsjuv,628.66,2013-08-29 19:20:44,Central,mail,0.0,1,19684014AA,2.695,0.0,0.0
9a5e6040bzs,81d4430msjuv,5601.33,2013-08-29 19:21:28,Central,canceled,0.0,1,18661605AA,6.895,0.0,0.0
97026203bzs,8a0d4e6msjuv,600.44,2013-08-29 19:21:46,Central,mail,0.0,1,20307871AA,3.269,0.0,0.0
77d808afbzs,8e930e1msjuv,478.55,2013-08-29 19:22:09,Central,canceled,0.0,1,18803140AA,2.611,0.0,0.0
53d7483abzs,d1480f3msjuv,2189.26,2013-08-29 19:23:04,Central,canceled,0.0,2,17960260AA,6.72,0.0,0.0
bdc69691bzs,e05ab4emsjuv,5706.22,2013-08-29 19:23:57,Central,delivered,0.0,1,11544539AA,2.275,0.0,0.0
c056cbfbbzs,217f192msjuv,1964.69,2013-08-29 19:25:40,Central,mail,0.0,1,20308914AA,11.165,0.0,0.0
511636d8bzs,1760ea8msjuv,2926.38,2013-08-29 19:26:29,Central,canceled,-180.0,2,20034414AA,6.79,180.0,6.0
5efc3d41bzs,e9c4e22msjuv,832.66,2013-08-29 19:26:36,Alto Parana,canceled,0.0,1,20316859AA,5.418,0.0,0.0
e6f46a93bzs,896b960msjuv,2414.0,2013-08-29 19:26:47,Central,mail,-168.0,3,20044068AA,14.63,168.0,7.0
b298b019bzs,33b1058msjuv,2495.26,2013-08-29 19:28:18,Central,mail,0.0,3,20283779AA,11.48,0.0,0.0
c49b2188bzs,e95b809msjuv,634.44,2013-08-29 19:28:50,Central,delivered,0.0,1,12193304AA,6.65,0.0,0.0
a32c2fa8bzs,0307177msjuv,567.46,2013-08-29 19:29:11,Central,delivered,0.0,1,14291279AA,5.565,0.0,0.0
511636d8bzs,869d387msjuv,1016.26,2013-08-29 19:29:25,Central,mail,0.0,1,20319506AA,6.37,0.0,0.0
2bb62018bzs,438f2bamsjuv,697.68,2013-08-29 19:32:58,Central,mail,-168.0,1,14065529AA,4.9,168.0,24.0
807e56cabzs,b4f8efcmsjuv,1071.34,2013-08-29 19:37:50,Central,mail,0.0,1,19985059AA,4.9,0.0,0.0
97026203bzs,a4a159cmsjuv,791.01,2013-08-29 19:42:07,Central,mail,0.0,1,19451717AA,2.765,0.0,0.0
866f964ebzs,821ed91msjuv,740.35,2013-08-29 19:44:05,Alto Parana,delivered,0.0,1,20134662AA,3.451,0.0,0.0
080c59e9bzs,ddaf952msjuv,737.12,2013-08-29 19:45:30,Central,mail,0.0,1,17601226AA,6.65,0.0,0.0
c393ab36bzs,34f558emsjuv,1272.96,2013-08-29 19:46:01,Central,canceled,-168.0,2,18688378AA,7.175,168.0,13.0
8e524a7cbzs,2c55a64msjuv,1838.21,2013-08-29 19:46:29,Central,delivered,0.0,2,13418677AA,10.78,0.0,0.0
b8a149d1bzs,16d9e3fmsjuv,5217.47,2013-08-29 19:46:32,Central,delivered,0.0,1,14234180AA,3.955,0.0,0.0
cbaf0f56bzs,8271367msjuv,1776.84,2013-08-29 19:48:10,Central,mail,0.0,2,16845279AA,10.731,0.0,0.0
0f960c23bzs,c339a32msjuv,2350.42,2013-08-29 19:48:42,Alto Parana,warehouse,0.0,2,20318393AA,18.697,0.0,0.0
844919cdbzs,1caf524msjuv,4714.61,2013-08-29 19:50:16,Central,delivered,0.0,1,16582383AA,16.59,0.0,0.0
5bfa5393bzs,6130f87msjuv,1930.52,2013-08-29 19:50:19,Central,label_error,-168.0,1,20317657AA,4.9,168.0,9.0
a2fb345cbzs,b1e158bmsjuv,737.12,2013-08-29 19:50:23,Central,mail,0.0,1,20038965AA,6.65,0.0,0.0
ade7b9e2bzs,cb2447fmsjuv,1894.31,2013-08-29 19:51:37,Central,label_error,0.0,1,7773041AA,7.896,0.0,0.0
b96ab02fbzs,f001a96msjuv,870.91,2013-08-29 19:51:43,Central,canceled,0.0,1,13670125AA,3.451,0.0,0.0
226364a4bzs,435e4b3msjuv,886.89,2013-08-29 19:52:19,Alto Parana,delivered,0.0,1,20263845AA,8.911,0.0,0.0
bb21309fbzs,83e3b01msjuv,3721.98,2013-08-29 19:55:51,Central,canceled,0.0,1,8929221AA,2.905,0.0,0.0
226364a4bzs,e411586msjuv,886.89,2013-08-29 19:56:09,Alto Parana,delivered,0.0,1,20320830AA,8.911,0.0,0.0
0bbc6729bzs,96ed516msjuv,422.96,2013-08-29 20:04:18,Central,mail,-168.0,1,19830798AA,4.9,168.0,40.0
cd33a521bzs,283431cmsjuv,535.16,2013-08-29 20:04:33,Central,mail,-168.0,1,18980578AA,4.9,168.0,31.0
038aadd0bzs,e463a93msjuv,782.68,2013-08-29 20:07:54,Alto Parana,delivered,0.0,1,20314650AA,4.088,0.0,0.0
5c63b948bzs,151d374msjuv,2992.51,2013-08-29 20:09:19,Central,mail,0.0,1,12469005AA,7.665,0.0,0.0
1bcb402bbzs,890e7admsjuv,2425.39,2013-08-29 20:10:12,Central,mail,-168.0,2,20300406AA,11.55,168.0,7.0
67d4fb84bzs,0ace571msjuv,1336.03,2013-08-29 20:10:31,Central,delivered,0.0,1,20019361AA,5.985,0.0,0.0
a409a2dfbzs,2a6afc5msjuv,983.96,2013-08-29 20:10:32,Central,mail,-168.0,1,12822890AA,4.9,168.0,17.0
80f529f9bzs,726c012msjuv,8007.17,2013-08-29 20:15:35,Central,canceled,0.0,1,20320606AA,88.858,0.0,0.0
82463fb1bzs,1c8f091msjuv,4077.45,2013-08-29 20:16:58,Central,mail,0.0,3,20275218AA,11.529,0.0,0.0
6a8020e6bzs,97a87f3msjuv,712.81,2013-08-29 20:17:44,Central,label_error,-168.0,1,19721863AA,4.9,168.0,24.0
f5ce9406bzs,2c22228msjuv,450.5,2013-08-29 20:18:00,Alto Parana,delivered,0.0,1,20298664AA,2.975,0.0,0.0
21d477c9bzs,f8660e0msjuv,856.8,2013-08-29 20:20:06,Alto Parana,delivered,0.0,1,20320956AA,2.975,0.0,0.0
175651fabzs,c2f8877msjuv,8444.75,2013-08-29 20:21:51,Alto Parana,canceled,0.0,6,20264257AA,86.877,0.0,0.0
deac1f80bzs,fdb46d2msjuv,422.96,2013-08-29 20:23:38,Central,mail,-168.0,1,20195982AA,4.9,168.0,40.0
249a6354bzs,c311655msjuv,596.19,2013-08-29 20:23:43,Alto Parana,boxed,0.0,1,20309523AA,2.975,0.0,0.0
5d4cebddbzs,b36877cmsjuv,1843.48,2013-08-29 20:25:16,Central,canceled,-120.0,1,19519237AA,4.27,120.0,7.0
249a6354bzs,231b097msjuv,579.02,2013-08-29 20:25:52,Alto Parana,delivered,0.0,1,20321418AA,3.178,0.0,0.0
67d4fb84bzs,6c476b5msjuv,1929.33,2013-08-29 20:25:52,Central,mail,0.0,5,20143339AA,12.159,0.0,0.0
8f879109bzs,1b53cfdmsjuv,609.96,2013-08-29 20:26:38,Central,mail,-168.0,1,20098104AA,4.9,168.0,28.0
2bad9804bzs,011abbemsjuv,2245.36,2013-08-29 20:26:49,Central,mail,0.0,1,20320149AA,9.8,0.0,0.0
d85b70e2bzs,c0842d6msjuv,626.11,2013-08-29 20:28:43,Central,mail,0.0,1,16702259AA,3.927,0.0,0.0
16f88538bzs,aa59520msjuv,1690.82,2013-08-29 20:33:11,Central,mail,0.0,3,14970141AA,7.245,0.0,0.0
923f40f1bzs,c1d8640msjuv,1083.24,2013-08-29 20:34:40,Central,delivered,0.0,1,18614109AA,2.45,0.0,0.0
ed434bc0bzs,7e53ad5msjuv,568.48,2013-08-29 20:37:17,Central,mail,-168.0,1,11218014AA,4.9,168.0,30.0
cfd8eb3fbzs,0055fd5msjuv,737.12,2013-08-29 20:40:50,Central,mail,0.0,1,20061336AA,6.65,0.0,0.0
53d7483abzs,7dc5903msjuv,1283.33,2013-08-29 20:42:41,Central,mail,-168.0,1,19897841AA,4.9,168.0,13.0
894f773bbzs,1526ecemsjuv,2426.75,2013-08-29 20:43:51,Central,mail,0.0,3,18867472AA,15.911,0.0,0.0
33e9b2b7bzs,45f93f2msjuv,695.64,2013-08-29 20:45:07,Alto Parana,delivered,0.0,1,10697548AA,6.405,0.0,0.0
80f529f9bzs,82ab2e3msjuv,1027.48,2013-08-29 20:45:34,Central,mail,0.0,1,20121412AA,4.361,0.0,0.0
226364a4bzs,f15f953msjuv,450.84,2013-08-29 20:47:21,Central,mail,-168.0,1,19772597AA,4.9,168.0,37.0
4e9e86debzs,9278a9fmsjuv,967.98,2013-08-29 20:49:51,Alto Parana,delivered,0.0,1,19968429AA,6.468,0.0,0.0
f2654a7bbzs,5076114msjuv,598.06,2013-08-29 20:50:22,Central,mail,-168.0,1,9908000AA,4.9,168.0,28.0
05fec8b6bzs,a665306msjuv,702.44,2013-08-29 20:53:26,Central,delivered,0.0,1,13380044AA,6.65,0.0,0.0
72d64d7abzs,0102fa2msjuv,1572.67,2013-08-29 20:55:10,Central,mail,-180.0,2,19826790AA,6.86,180.0,11.0
59cd112bbzs,016036bmsjuv,646.85,2013-08-29 20:56:40,Alto Parana,canceled,0.0,1,19889010AA,5.103,0.0,0.0
33e9b2b7bzs,7f3d495msjuv,571.37,2013-08-29 20:59:35,Alto Parana,delivered,0.0,1,20321972AA,3.101,0.0,0.0
faaa3b8ebzs,cf6540amsjuv,4049.91,2013-08-29 21:01:45,Alto Parana,warehouse,0.0,2,20321922AA,26.082,0.0,0.0
c84cc02dbzs,76b9e48msjuv,878.39,2013-08-29 21:03:50,Alto Parana,delivered,0.0,1,13377117AA,6.118,0.0,0.0
0107793bbzs,a7e13bdmsjuv,640.9,2013-08-29 21:05:02,Alto Parana,warehouse,0.0,1,19746966AA,4.97,0.0,0.0
b0636999bzs,c8aa9f9msjuv,902.87,2013-08-29 21:05:16,Alto Parana,canceled,0.0,1,9321624AA,4.2,0.0,0.0
b431928cbzs,ab07a47msjuv,962.37,2013-08-29 21:06:32,Central,delivered,0.0,1,20321684AA,5.18,0.0,0.0
f50a0c10bzs,d8f22bdmsjuv,737.12,2013-08-29 21:12:07,Central,mail,0.0,1,20322029AA,6.65,0.0,0.0
ec5e98adbzs,4aa6ee3msjuv,737.12,2013-08-29 21:12:54,Central,mail,0.0,1,18190131AA,6.65,0.0,0.0
573f854fbzs,1ab73aamsjuv,1625.88,2013-08-29 21:13:15,Central,mail,0.0,1,20060885AA,10.906,0.0,0.0
6dd81375bzs,b452a22msjuv,2230.57,2013-08-29 21:14:38,Central,canceled,0.0,1,20322316AA,7.574,0.0,0.0
6ae93db5bzs,dc4d78bmsjuv,4322.08,2013-08-29 21:14:55,Central,delivered,0.0,1,19293189AA,5.18,0.0,0.0
bdbf1adbbzs,e79d5b4msjuv,2438.14,2013-08-29 21:15:49,Central,mail,0.0,3,20078845AA,8.505,0.0,0.0
4c065926bzs,4f17f1amsjuv,3729.97,2013-08-29 21:16:43,Central,label_error,-168.0,1,19034009AA,4.9,168.0,5.0
6f9590bebzs,6b0e485msjuv,737.12,2013-08-29 21:16:49,Central,mail,0.0,1,20313294AA,6.65,0.0,0.0
a741b83dbzs,8ad1917msjuv,1375.98,2013-08-29 21:16:57,Central,mail,-168.0,1,13997315AA,4.9,168.0,12.0
32d8fe91bzs,b2fffadmsjuv,1465.06,2013-08-29 21:17:07,Central,mail,-168.0,2,13493250AA,9.8,168.0,11.0
47573b80bzs,587b14amsjuv,889.44,2013-08-29 21:18:54,Central,mail,-180.0,1,18961924AA,2.765,180.0,20.0
e37ad22fbzs,79dab6cmsjuv,21378.69,2013-08-29 21:19:34,Central,delivered,0.0,1,19187204AA,9.03,0.0,0.0
985b86b7bzs,fa4509fmsjuv,386.92,2013-08-29 21:20:25,Central,mail,0.0,1,19158563AA,2.338,0.0,0.0
8cb6e7adbzs,c718f5emsjuv,453.9,2013-08-29 21:22:27,Alto Parana,delivered,0.0,1,19279292AA,3.465,0.0,0.0
1444fdc4bzs,b591c9cmsjuv,1116.56,2013-08-29 21:22:50,Central,mail,-168.0,2,13894237AA,9.17,168.0,15.0
194878f1bzs,71922a1msjuv,598.06,2013-08-29 21:23:42,Central,delivered,0.0,1,14157747AA,4.9,0.0,0.0
3b5e74d6bzs,2ff49c9msjuv,1074.91,2013-08-29 21:24:00,Central,delivered,0.0,1,20304187AA,2.275,0.0,0.0
55b40c91bzs,4f96726msjuv,479.06,2013-08-29 21:28:13,Central,mail,-168.0,1,19546553AA,4.9,168.0,35.0
f507fb9ebzs,caa5a48msjuv,1748.79,2013-08-29 21:29:22,Central,mail,0.0,4,20308563AA,13.447,0.0,0.0
1fef6aa7bzs,cd9fe3emsjuv,635.63,2013-08-29 21:29:54,Central,mail,0.0,1,19838712AA,2.338,0.0,0.0
529649e3bzs,04662dbmsjuv,664.36,2013-08-29 21:30:57,Central,mail,0.0,1,13571977AA,2.275,0.0,0.0
1345b6e6bzs,fb15dedmsjuv,2141.15,2013-08-29 21:34:06,Central,delivered,0.0,3,18774883AA,7.602,0.0,0.0
33e9b2b7bzs,cd602a4msjuv,3031.95,2013-08-29 21:34:18,Central,delivered,0.0,3,20320369AA,9.968,0.0,0.0
6f9590bebzs,1662570msjuv,628.66,2013-08-29 21:35:05,Central,canceled,-168.0,1,20322676AA,4.9,168.0,27.0
6c646b57bzs,b30c8d5msjuv,1775.48,2013-08-29 21:35:16,Central,mail,0.0,1,20322513AA,8.211,0.0,0.0
6f89fed5bzs,64914ecmsjuv,2259.13,2013-08-29 21:36:41,Central,delivered,0.0,1,20312864AA,15.197,0.0,0.0
8ef6bff2bzs,c7516d4msjuv,770.78,2013-08-29 21:38:15,Alto Parana,delivered,-73.68,1,20322132AA,2.975,73.68,10.0
16b1cc47bzs,e6865bemsjuv,851.7,2013-08-29 21:38:56,Central,delivered,0.0,1,7997353AA,4.48,0.0,0.0
5b049ae0bzs,b8873bamsjuv,1936.13,2013-08-29 21:39:18,Central,mail,0.0,3,19877045AA,16.45,0.0,0.0
6d181d6fbzs,7e0ecfemsjuv,2072.98,2013-08-29 21:42:50,Central,mail,0.0,4,9858604AA,11.263,0.0,0.0
abe03f7ebzs,35d026emsjuv,679.83,2013-08-29 21:44:26,Alto Parana,delivered,0.0,1,19847576AA,4.9,0.0,0.0
8cdf3a9dbzs,148405dmsjuv,2007.53,2013-08-29 21:45:10,Central,canceled,0.0,1,20321855AA,5.67,0.0,0.0
d5b41e35bzs,3e44f3emsjuv,555.05,2013-08-29 21:45:43,Alto Parana,delivered,0.0,1,20299781AA,4.725,0.0,0.0
75a29ec8bzs,bd27318msjuv,5635.33,2013-08-29 21:49:57,Central,canceled,0.0,1,19725198AA,6.895,0.0,0.0
08182027bzs,c0d483emsjuv,3008.49,2013-08-29 21:52:01,Central,boxed,-168.0,3,19950270AA,22.295,168.0,6.0
2600ffabbzs,8ae33f1msjuv,1265.14,2013-08-29 21:54:02,Central,mail,-180.0,2,17578562AA,4.9,180.0,14.0
d037b55fbzs,b07b8f4msjuv,7491.39,2013-08-29 21:54:47,Central,delivered,0.0,1,13145574AA,10.654,0.0,0.0
a22bfc45bzs,5a74768msjuv,635.63,2013-08-29 21:55:16,Alto Parana,delivered,0.0,2,19804620AA,5.95,0.0,0.0
beb10430bzs,e0b7456msjuv,759.22,2013-08-29 21:56:00,Alto Parana,delivered,0.0,1,19834926AA,2.975,0.0,0.0
97bb6efcbzs,0d4a68fmsjuv,3257.251,2013-08-29 21:57:06,Alto Parana,delivered,0.0,1,18315376AA,17.99,0.0,0.0
75a29ec8bzs,9908b0cmsjuv,1237.77,2013-08-29 21:57:38,Central,canceled,0.0,1,20323273AA,4.837,0.0,0.0
eb5b87dbbzs,3541711msjuv,2174.98,2013-08-29 21:57:57,Central,mail,0.0,1,20323110AA,4.9,0.0,0.0
5d4cebddbzs,52602e4msjuv,441.66,2013-08-29 22:02:35,Central,mail,-168.0,1,20322095AA,4.9,168.0,38.0
e69d8083bzs,2afed04msjuv,799.68,2013-08-29 22:04:27,Central,mail,0.0,1,17428505AA,3.941,0.0,0.0
f7e35146bzs,aaf4622msjuv,566.61,2013-08-29 22:07:59,Alto Parana,delivered,0.0,1,19980041AA,2.975,0.0,0.0
511636d8bzs,fa38db9msjuv,42112.57,2013-08-29 22:08:32,Central,delivered,-180.0,1,11026562AA,12.404,180.0,0.0
a2fb345cbzs,8ad6203msjuv,881.96,2013-08-29 22:10:52,Alto Parana,delivered,0.0,1,19939351AA,4.97,0.0,0.0
edef46e9bzs,7180fe3msjuv,1193.91,2013-08-29 22:14:49,Alto Parana,delivered,0.0,2,19084994AA,9.73,0.0,0.0
844919cdbzs,bf9a666msjuv,1150.22,2013-08-29 22:15:23,Central,canceled,0.0,1,20323259AA,4.13,0.0,0.0
894f773bbzs,be838ffmsjuv,953.36,2013-08-29 22:18:20,Central,mail,0.0,1,19554584AA,2.835,0.0,0.0
f581ce0dbzs,c55c94dmsjuv,814.98,2013-08-29 22:18:27,Central,mail,-168.0,1,19773302AA,4.9,168.0,21.0
96d1f15abzs,9551593msjuv,5635.33,2013-08-29 22:18:43,Central,delivered,0.0,1,20279643AA,6.895,0.0,0.0
852404e2bzs,f713bf3msjuv,1416.61,2013-08-29 22:20:26,Central,mail,0.0,2,18721991AA,5.579,0.0,0.0
8cdf3a9dbzs,fd1fc7dmsjuv,2007.53,2013-08-29 22:20:57,Central,mail,0.0,1,20323364AA,5.67,0.0,0.0
00025c4cbzs,844e358msjuv,576.47,2013-08-29 22:21:51,Alto Parana,warehouse,0.0,1,20202925AA,4.655,0.0,0.0
279ea861bzs,dad327bmsjuv,461.72,2013-08-29 22:22:00,Central,mail,0.0,1,11669825AA,2.338,0.0,0.0
7b0b0e8abzs,dc1ce30msjuv,598.06,2013-08-29 22:22:47,Central,mail,-168.0,1,18704458AA,4.9,168.0,28.0
01af4a1cbzs,fa167d6msjuv,2619.7,2013-08-29 22:23:57,Central,canceled,0.0,1,20323672AA,3.5,0.0,0.0
d4d1bad2bzs,7c4b2c5msjuv,953.36,2013-08-29 22:25:49,Alto Parana,delivered,0.0,1,14396545AA,2.975,0.0,0.0
82463fb1bzs,b1136e9msjuv,1563.49,2013-08-29 22:25:55,Central,mail,-168.0,1,20320150AA,4.9,168.0,11.0
40ff57eabzs,703e029msjuv,1168.41,2013-08-29 22:28:29,Central,canceled,0.0,2,20145952AA,4.956,0.0,0.0
39efbc86bzs,041df72msjuv,18850.45,2013-08-29 22:29:11,Central,delivered,-180.0,1,20317626AA,4.403,180.0,1.0
1bcb402bbzs,a347bfamsjuv,516.46,2013-08-29 22:31:44,Central,mail,-168.0,1,18847942AA,4.9,168.0,33.0
dfd917dcbzs,10acfa7msjuv,1689.63,2013-08-29 22:32:54,Central,delivered,0.0,1,19724815AA,5.075,0.0,0.0
d4e89a87bzs,78c4cdbmsjuv,381.48,2013-08-29 22:34:10,Central,delivered,0.0,1,19552831AA,2.275,0.0,0.0
45e7ba66bzs,7e8deeemsjuv,1686.4,2013-08-29 22:34:25,Central,mail,0.0,1,20183269AA,11.382,0.0,0.0
